title,summary,informative,sentiment,url,press
"신형 제네시스 G90, 출시 6개월 만에 국내 '대형 세단' 판매량 1위",3년 만에 완전변경 모델로 돌아온 신형 제네시스 G90이 출시 6개월 만에 벤츠 S클래스를 제치고 국내 대형 세단 판매량 1위에 …,1,1,https://n.news.naver.com/mnews/article/417/0000837497?sid=101,머니S
삼성중공업 올해 2분기 영업손실 2558억원…전년 동기 대비 적자 폭은 줄어,삼성중공업은 연결 기준으로 올해 2분기 영업손실 2558억원을 기록한 것으로 잠정 집계됐다고 29일 공시했다. 지난해 동기(43 …,1,-1,https://n.news.naver.com/mnews/article/277/0005125527?sid=101,아시아경제
"소프트센, 2분기 당기순이익 57억원…흑자 전환",매출 및 영업이익 전 분기 대비 급증 UTG 1호 라인 양산체제 구축 성과 IT 종합 솔루션 기업 소프트센은 올해 2분기 당기순 …,1,1,https://n.news.naver.com/mnews/article/009/0005005103?sid=101,매일경제
"부광약품, 2분기에도 영업손실 5억6300만원…매출 2% 감소",부광약품이 올해 2분기도 영업손실을 이어갔다. 다만 상반기 매출의 10% 이상을 연구개발(R&D)에 투입하는 등 신약 개발을 지 …,1,-1,https://n.news.naver.com/mnews/article/243/0000029244?sid=101,이코노미스트
"쎄트렉아이, 2Q 영업손 19억9700만원…적자전환",쎄트렉아이(099320)의 2분기 영업손실은 19억9700만원으로 전년 동기대비 적자로 전환했다고 28일 공시했다. 매출액은 같 …,1,-1,https://n.news.naver.com/mnews/article/018/0005279375?sid=101,이데일리
"재활용되는 캡슐커피, 소비자 41%는 그냥 버려 [지구를 사랑하는 장한 나]",코로나19로 비대면 소비가 커지면서 카페를 찾는 대신 집에서 커피를 즐기는 이들이 늘었다. 글로벌 마켓 인텔리전스 기업 GfK에 …,0,0,https://n.news.naver.com/mnews/article/014/0004871806?sid=102,파이낸셜뉴스
"화물연대 집회로 하이트진로 또 `출하 중단`…""손배청구 등 법적대응""",민주노총 소속 화물연대가 하이트진로의 이천과 청주공장에서 집회를 열면서 주류 출하가 중단됐다. 이에 하이트 진로는 적극 가담한  …,0,0,https://n.news.naver.com/mnews/article/029/0002745439?sid=101,디지털타임스
"LG엔솔, 보호예수 해제에도 0.1%↓… 실적 자신감 내비쳐(종합)",LG에너지솔루션(LG엔솔)이 27일 6개월 보호예수 해제로 주가 하락 우려가 나왔지만 실제 낙폭은 크지 않았다. 이날 LG엔솔은 …,0,0,https://n.news.naver.com/mnews/article/421/0006244575?sid=101,뉴스1
"서세종농협, 무료 한방진료",세종시 서세종농협(조합장 김병민)이 17∼19일 농협 대회의실에서 조합원 건강 증진을 위한 무료 한방진료를 진행해 호평받았다.  …,0,0,https://n.news.naver.com/mnews/article/662/0000005345?sid=102,농민신문
"위메이드, 2Q 인건비·마케팅비에 '미끌'…미르M글로벌로 부진 턴다(종합)",위메이드가 ‘미르M’ 국내 마케팅 비용 증가와 인건비 상승으로 다섯 분기 만에 적자로 돌아섰다. 위메이드는 올해 하반기부터 '미 …,1,-1,https://n.news.naver.com/mnews/article/119/0002624879?sid=105,데일리안
"현대차, 상반기 글로벌 수소차 판매 1위 수성… 전체 시장 성장세는 주춤",올 상반기(1~6월) 세계 수소연료전지차 시장의 성장세가 주춤했지만 현대자동차는 두자릿수 성장을 보이며 1위 자리를 지킨 것으로 …,1,1,https://n.news.naver.com/mnews/article/417/0000839245?sid=101,머니S
"""흑자 전환으로 경영평가부문 높은 점수"" 두산에너빌리티, 시공능력 22위로 점프",두산에너빌리티(옛 두산중공업)가 올해 국토교통부 시공능력 순위를 지난해 51위에서 22위로 크게 끌어올렸다. 두산에너빌리티는 가 …,1,0,https://n.news.naver.com/mnews/article/029/0002746961?sid=101,디지털타임스
윤곽 나온 30조 '새출발기금'…금융당국은 '도덕적해이' 해명에 진땀,한유주 서상혁 김예원 기자 = 신종 코로나바이러스 감염증(코로나19)으로 피해를 본 소상공인·자영업자의 채무조정을 위해 마련된  …,0,0,https://n.news.naver.com/mnews/article/421/0006285403?sid=101,뉴스1
“LG엔솔 락업 해제…패시브 모멘텀 기대는 일러”,LG에너지솔루션(373220)의 6개월 확약 지분 보호예수가 해제되면서 오는 27일부터 매도가 가능하다. 단기 수급충격이 예상되 …,0,0,https://n.news.naver.com/mnews/article/018/0005276911?sid=101,이데일리
해운업계 숙제 ‘친환경 연료’…문제는 ‘공급’,국제해사기구(IMO)의 새로운 환경 규제가 내년부터 시행되면서 해운업계의 고민이 커지고 있다. 중장기적으로 친환경 연료를 사용하 …,0,-1,https://n.news.naver.com/mnews/article/016/0002024164?sid=101,헤럴드경제
Police Sue Protesters Countersuit,"FILE - Protestors chant ""Let them go"" as Des Moines, Iowa, police vans  …",0,-1,https://n.news.naver.com/mnews/article/077/0005687132?sid=104,AP연합뉴스
"강원농협, 홍천 산지유통시설서 일손나눔",농협강원지역본부(본부장 김용욱)는 5일 홍천관내 농협 산지유통시설에서 '함께하는 경제사업장 일손나눔' 활동을 펼쳤다. 이날 일손 …,0,0,https://n.news.naver.com/mnews/article/002/0002254260?sid=102,프레시안
"[인터뷰] 유병훈 계룡군문화엑스포 총장 ""한국군 위상·국격 높일 기회""","""세계 유일 분단국가에서 평화와 화합의 메시지 전파"" 9개국 군악대 공연, 군장비 탑승체험 등 특색 있는 프로그램 준비 유병훈  …",0,0,https://n.news.naver.com/mnews/article/001/0013382571?sid=101,연합뉴스
"아이오케이, 제이준코스메틱 지분 14.47% 양수",아이오케이(078860)는 앰버캐피탈코리아로부터 제이준코스메틱(025620)의 지분 14.47%(1076만6176주)를 275억 …,0,0,https://n.news.naver.com/mnews/article/018/0005284197?sid=101,이데일리
적자 폭 커진 카카오페이...2분기 영업손실 125억원,"카카오페이는 올해 2분기 연결 기준 영업손실이 125억원으로, 지난해 동기(82억원)보다 적자 폭이 커진 것으로 잠정 집계됐다고 …",1,-1,https://n.news.naver.com/mnews/article/029/0002747174?sid=101,디지털타임스
"포스코케미칼, 45일만에 51% 급등…""13조 수주 대박·IRA 수혜""",포스코케미칼 주가가 45일 만에 51% 올랐다. 지난달 GM과 약 13조원 규모의 수주 계약에 이어 조 바이든 대통령이 서명한  …,0,0,https://n.news.naver.com/mnews/article/277/0005133823?sid=101,아시아경제
"엘앤케이바이오메드, 척추 임플란트 '패스락-TM' 국내 허가",척추 임플란트 기업 엘앤케이바이오메드는 높이 확장형 척추 임플란트 '패스락-TM'이 올해 3월 미국 식품의약국(FDA)의 시판  …,1,1,https://n.news.naver.com/mnews/article/421/0006239196?sid=101,뉴스1
"현대차·기아는 실적 선방, 부품사는 한숨… 원자잿값 뛰며 수익성 악화",자동차용 반도체 부품난 속에서도 매 분기 실적 선방을 하고 있는 현대자동차·기아와 달리 차 부품사들은 실적 악화에 허덕이고 있다 …,1,1,https://n.news.naver.com/mnews/article/417/0000836631?sid=101,머니S
점심값 폭등에 이마트 간편식 전년 대비 25% 더 팔렸다,올해 지속되는 물가 상승에 높은 가성비의 대형마트 델리 상품(간편 식사류)이 인기다. 합리적인 가격 대비 품질이 높고 상품 구색 …,1,1,https://n.news.naver.com/mnews/article/421/0006256213?sid=101,뉴스1
"하늘에 5G 펼치는 SKT…""품질 확인, K-UAM 실증 나선다""",SK텔레콤이 국토교통부 'K-UAM 그랜드챌린지' 실증사업 주관기관인 한국항공우주연구원(KARI)과 협업해 K-UAM(도심항공교 …,0,0,https://n.news.naver.com/mnews/article/008/0004779099?sid=101,머니투데이
"올가을 2050 女心 잡겠다…롯데홈쇼핑, 패션라인 집중 강화","롯데홈쇼핑은 '패션은 롯데', '패션 이즈 롯데(Fashion is LOTTE)' 타이틀을 내세워 업계 선도적인 패션 채널로 입 …",0,0,https://n.news.naver.com/mnews/article/014/0004884645?sid=101,파이낸셜뉴스
"GS건설, 4년만에 3조원대 분기매출 회복…영업익 전년대비 31%↑",GS건설이 올 2분기 약 4년 만에 3조원대 분기 매출을 회복했다. 외형 성장세 속 영업이익도 지난해보다 30% 이상 끌어올렸다 …,1,1,https://n.news.naver.com/mnews/article/123/0002281797?sid=101,조세일보
"최태원 회장, 차세대 원전사업 본격화..테라파워에 3000억 투자",최태원 SK그룹 회장이 차세대 원전이라 불리는 소형모듈원전(SMR)사업에 본격 드라이브를 걸었다. 마이크로소프트 창업자인 빌 게 …,1,0,https://n.news.naver.com/mnews/article/018/0005292587?sid=101,이데일리
"동아지질, 코오롱글로벌과 606억 규모 공사 계약",동아지질은 코오롱글로벌과 605억7700만원 규모의 시흥~안산지역 전기공급시설 전력구공사 중 토공사·구조물공사·보링·가시설공사  …,1,1,https://n.news.naver.com/mnews/article/003/0011347114?sid=101,뉴시스
"한국 '5G 다운로드 속도' 세계 1위...SKT, 최고 성적",한국이 올해 상반기에도 5세대(5G) 이동통신 다운로드 속도 세계 1위를 굳혔다. 같은 기간 국내 이통사 가운데에서는 SK텔레콤 …,0,1,https://n.news.naver.com/mnews/article/030/0003032845?sid=105,전자신문
"뉴지랩파마, 폐암치료제 ‘탈레트랙티닙’ 美 FDA 혁신신약 지정",뉴지랩파마는 신약개발 전문 자회사 ‘뉴지랩테라퓨틱스’가 미국 ‘안허트테라퓨틱스(안허트)’와 개발 중인 비소세포성폐암 치료제 ‘탈 …,1,1,https://n.news.naver.com/mnews/article/031/0000690232?sid=101,아이뉴스24
"권성동, 대우조선 하청노조 파업 향해 “민주노총 극단적 투쟁 고립 자초”",“불법 행위는 단호한 처벌로 귀결될 것” 권성동 국민의힘 당대표 직무대행 겸 원내대표는 24일 민주노총을 향해 “극단적 투쟁은  …,1,0,https://n.news.naver.com/mnews/article/366/0000829564?sid=100,조선비즈
"LG디스플레이, 2분기 4천883억 원 적자…中봉쇄·가격하락 여파",LG디스플레이가 중국 주요 도시의 코로나19 봉쇄 장기화와 LCD 판가 하락 등 악재가 겹치면서 지난 2분기 5천억 원에 가까운 …,1,-1,https://n.news.naver.com/mnews/article/056/0011309939?sid=101,KBS
"인스코비, 31억원 규모 한전 AMI 사업 수주",인스코비(006490)는 한국전력(015760)으로부터 31억원 규모 ‘저압 지능형검침인프라(AMI)통신망 보강용 데이터집중장치 …,1,1,https://n.news.naver.com/mnews/article/018/0005276384?sid=101,이데일리
"광무, KT와 133억원 규모 NH농협 전용망 구축사업 계약",광무(029480)는 KT(030200)와 133억3300만원 규모의 2022년 NH농협 영업점 전용망 구축사업 계약을 체결했다 …,1,1,https://n.news.naver.com/mnews/article/018/0005280103?sid=101,이데일리
"러, 유럽에 가스공급량 또 축소…'겨울 어쩌나' 불안",유럽의 가스 대란 우려가 시간이 갈수록 커지고 있습니다. 러시아 측이 유럽으로 공급될 가스량을 또 줄였기 때문인데요. 이탈리아는 …,0,-1,https://n.news.naver.com/mnews/article/422/0000553222?sid=104,연합뉴스TV
"삼성바이오로직스, 창립 이후 최초 상반기 매출 1조원 돌파",삼성바이오로직스가 CMO(위탁생산) 분야의 빠른 성장으로 창립 이후 최초로 상반기 매출 1조원을 돌파했다고 27일 밝혔다. 이날 …,1,1,https://n.news.naver.com/mnews/article/243/0000029247?sid=101,이코노미스트
Samsung Electronics Lee launches activities after pardon,Samsung Electronics vice chairman Lee Jae-yong revived his management a …,0,0,https://n.news.naver.com/mnews/article/044/0000239243?sid=104,코리아헤럴드
"“반도체 대형주, 내년 1분기에야 주가 추세 상승 기대”",최근 반도체 수요 둔화 우려가 부각되는 가운데 메모리 하락 사이클에 진입했다는 평가가 나온다. 12일 최도연 신한금융투자 연구원 …,0,0,https://n.news.naver.com/mnews/article/018/0005290083?sid=101,이데일리
"베트남 빈그룹 전기차 배터리에…SKIET, 분리막 공급 협약",SK그룹의 2차전지 소재 계열사인 SK아이이테크놀로지(SKIET)가 베트남 빈그룹과 손잡고 동남아시아와 북미 시장 공략에 나선다 …,1,1,https://n.news.naver.com/mnews/article/015/0004733540?sid=101,한국경제
"최수연 ""네이버 검색광고, 글로벌 위기에도 안정성 입증""","네이버가 강화되는 글로벌 보안정책 이슈로 광고 시장이 정체되는 흐름을 보임에도, 네이버 검색 광고 사업은 안정적이라고 자신했다. …",1,1,https://n.news.naver.com/mnews/article/092/0002264608?sid=105,ZDNet Korea
"종근당 '에소듀오', 임상4상 결과 국제 학술지 게재",종근당(대표 김영주)은 위식도역류질환 치료제 '에소듀오'의 속효성과 유효성을 확인한 연구결과가 SCI(E)급 국제 학술지 'Gu …,1,1,https://n.news.naver.com/mnews/article/296/0000057917?sid=101,코메디닷컴
"[특징주] 에이치앤비디자인, 대한종건 200억에 인수 소식에 오름세",에이치앤비디자인이 오름세다. 1일 오전 9시 9분 에이치앤비디자인(227100)은 전 거래일 대비 420원(6.62%) 오른 6 …,0,0,https://n.news.naver.com/mnews/article/366/0000831171?sid=101,조선비즈
"현대건설기계, 중국 시장 위축에 2분기 영업익 작년보다 43%↓",원자잿값·물류비 상승 등도 악재로 작용…선진·신흥시장은 선전 현대중공업그룹의 건설장비 계열사인 현대건설기계의 2분기 영업이익이  …,1,-1,https://n.news.naver.com/mnews/article/001/0013338393?sid=101,연합뉴스
"""토스뱅크 대환대출 직격탄?"" 삼성카드 상반기 카드대출 이용액 4500억원 급감",올 상반기 삼성카드의 카드대출 이용금액이 뒷걸음질 쳤다. 다만 신용판매 이용금액은 급증했다. 올 4월부터 사회적 거리두기가 전면 …,1,-1,https://n.news.naver.com/mnews/article/417/0000835956?sid=101,머니S
