stock,date,price,ret
035420,2016-06-15,697000,0.0
035420,2016-06-16,701000,0.6
035420,2016-06-17,689000,-1.7
035420,2016-06-20,692000,0.4
035420,2016-06-21,697000,0.7
035420,2016-06-22,730000,4.7
035420,2016-06-23,747000,2.3
035420,2016-06-24,739000,-1.1
035420,2016-06-27,710000,-3.9
035420,2016-06-28,719000,1.3
035420,2016-06-29,713000,-0.8
035420,2016-06-30,710000,-0.4
035420,2016-07-01,713000,0.4
035420,2016-07-04,727000,2.0
035420,2016-07-05,750000,3.2
035420,2016-07-06,745000,-0.7
035420,2016-07-07,753000,1.1
035420,2016-07-08,750000,-0.4
035420,2016-07-11,754000,0.5
035420,2016-07-12,755000,0.1
035420,2016-07-13,758000,0.4
035420,2016-07-14,734000,-3.2
035420,2016-07-15,716000,-2.4
035420,2016-07-18,712000,-0.6
035420,2016-07-19,718000,0.8
035420,2016-07-20,695000,-3.2
035420,2016-07-21,704000,1.3
035420,2016-07-22,705000,0.1
035420,2016-07-25,710000,0.7
035420,2016-07-26,710000,0.0
035420,2016-07-27,712000,0.3
035420,2016-07-28,710000,-0.3
035420,2016-07-29,710000,0.0
035420,2016-08-01,701000,-1.3
035420,2016-08-02,713000,1.7
035420,2016-08-03,705000,-1.1
035420,2016-08-04,707000,0.3
035420,2016-08-05,723000,2.3
035420,2016-08-08,749000,3.6
035420,2016-08-09,755000,0.8
035420,2016-08-10,775000,2.6
035420,2016-08-11,778000,0.4
035420,2016-08-12,782000,0.5
035420,2016-08-16,790000,1.0
035420,2016-08-17,790000,0.0
035420,2016-08-18,801000,1.4
035420,2016-08-19,805000,0.5
035420,2016-08-22,795000,-1.2
035420,2016-08-23,806000,1.4
035420,2016-08-24,812000,0.7
035420,2016-08-25,804000,-1.0
035420,2016-08-26,805000,0.1
035420,2016-08-29,810000,0.6
035420,2016-08-30,821000,1.4
035420,2016-08-31,845000,2.9
035420,2016-09-01,829000,-1.9
035420,2016-09-02,831000,0.2
035420,2016-09-05,850000,2.3
035420,2016-09-06,843000,-0.8
035420,2016-09-07,872000,3.4
035420,2016-09-08,869000,-0.3
035420,2016-09-09,847000,-2.5
035420,2016-09-12,840000,-0.8
035420,2016-09-13,841000,0.1
035420,2016-09-19,856000,1.8
035420,2016-09-20,836000,-2.3
035420,2016-09-21,855000,2.3
035420,2016-09-22,873000,2.1
035420,2016-09-23,878000,0.6
035420,2016-09-26,876000,-0.2
035420,2016-09-27,884000,0.9
035420,2016-09-28,887000,0.3
035420,2016-09-29,900000,1.5
035420,2016-09-30,883000,-1.9
035420,2016-10-04,858000,-2.8
035420,2016-10-05,867000,1.0
035420,2016-10-06,861000,-0.7
035420,2016-10-07,843000,-2.1
035420,2016-10-10,872000,3.4
035420,2016-10-11,862000,-1.2
035420,2016-10-12,864000,0.2
035420,2016-10-13,827000,-4.3
035420,2016-10-14,844000,2.1
035420,2016-10-17,851000,0.8
035420,2016-10-18,846000,-0.6
035420,2016-10-19,829000,-2.0
035420,2016-10-20,844000,1.8
035420,2016-10-21,831000,-1.5
035420,2016-10-24,833000,0.2
035420,2016-10-25,837000,0.5
035420,2016-10-26,848000,1.3
035420,2016-10-27,859000,1.3
035420,2016-10-28,860000,0.1
035420,2016-10-31,857000,-0.4
035420,2016-11-01,847000,-1.2
035420,2016-11-02,826000,-2.5
035420,2016-11-03,812000,-1.7
035420,2016-11-04,789000,-2.8
035420,2016-11-07,820000,3.9
035420,2016-11-08,815000,-0.6
035420,2016-11-09,805000,-1.2
035420,2016-11-10,806000,0.1
035420,2016-11-11,760000,-5.7
035420,2016-11-14,746000,-1.8
035420,2016-11-15,744000,-0.3
035420,2016-11-16,751000,0.9
035420,2016-11-17,745000,-0.8
035420,2016-11-18,771000,3.5
035420,2016-11-21,786000,2.0
035420,2016-11-22,810000,3.0
035420,2016-11-23,795000,-1.8
035420,2016-11-24,802000,0.9
035420,2016-11-25,805000,0.4
035420,2016-11-28,808000,0.4
035420,2016-11-29,801000,-0.9
035420,2016-11-30,798000,-0.4
035420,2016-12-01,764000,-4.3
035420,2016-12-02,755000,-1.2
035420,2016-12-05,764000,1.2
035420,2016-12-06,756000,-1.0
035420,2016-12-07,750000,-0.8
035420,2016-12-08,804000,7.2
035420,2016-12-09,800000,-0.5
035420,2016-12-12,792000,-1.0
035420,2016-12-13,786000,-0.8
035420,2016-12-14,785000,-0.1
035420,2016-12-15,786000,0.1
035420,2016-12-16,806000,2.5
035420,2016-12-19,800000,-0.7
035420,2016-12-20,787000,-1.6
035420,2016-12-21,779000,-1.0
035420,2016-12-22,773000,-0.8
035420,2016-12-23,768000,-0.6
035420,2016-12-26,765000,-0.4
035420,2016-12-27,772000,0.9
035420,2016-12-28,763000,-1.2
035420,2016-12-29,775000,1.6
035420,2017-01-02,777000,0.3
035420,2017-01-03,767000,-1.3
035420,2017-01-04,810000,5.6
035420,2017-01-05,791000,-2.4
035420,2017-01-06,799000,1.0
035420,2017-01-09,779000,-2.5
035420,2017-01-10,792000,1.7
035420,2017-01-11,796000,0.5
035420,2017-01-12,802000,0.8
035420,2017-01-13,790000,-1.5
035420,2017-01-16,794000,0.5
035420,2017-01-17,795000,0.1
035420,2017-01-18,788000,-0.9
035420,2017-01-19,801000,1.6
035420,2017-01-20,785000,-2.0
035420,2017-01-23,771000,-1.8
035420,2017-01-24,761000,-1.3
035420,2017-01-25,763000,0.3
035420,2017-01-26,753000,-1.3
035420,2017-01-31,758000,0.7
035420,2017-02-01,771000,1.7
035420,2017-02-02,772000,0.1
035420,2017-02-03,774000,0.3
035420,2017-02-06,779000,0.6
035420,2017-02-07,800000,2.7
035420,2017-02-08,795000,-0.6
035420,2017-02-09,787000,-1.0
035420,2017-02-10,795000,1.0
035420,2017-02-13,795000,0.0
035420,2017-02-14,770000,-3.1
035420,2017-02-15,773000,0.4
035420,2017-02-16,777000,0.5
035420,2017-02-17,780000,0.4
035420,2017-02-20,781000,0.1
035420,2017-02-21,790000,1.2
035420,2017-02-22,797000,0.9
035420,2017-02-23,808000,1.4
035420,2017-02-24,803000,-0.6
035420,2017-02-27,796000,-0.9
035420,2017-02-28,776000,-2.5
035420,2017-03-02,815000,5.0
035420,2017-03-03,809000,-0.7
035420,2017-03-06,800000,-1.1
035420,2017-03-07,799000,-0.1
035420,2017-03-08,800000,0.1
035420,2017-03-09,789000,-1.4
035420,2017-03-10,800000,1.4
035420,2017-03-13,826000,3.2
035420,2017-03-14,815000,-1.3
035420,2017-03-15,820000,0.6
035420,2017-03-16,819000,-0.1
035420,2017-03-17,827000,1.0
035420,2017-03-20,818000,-1.1
035420,2017-03-21,871000,6.5
035420,2017-03-22,849000,-2.5
035420,2017-03-23,864000,1.8
035420,2017-03-24,872000,0.9
035420,2017-03-27,885000,1.5
035420,2017-03-28,853000,-3.6
035420,2017-03-29,864000,1.3
035420,2017-03-30,861000,-0.4
035420,2017-03-31,855000,-0.7
035420,2017-04-03,873000,2.1
035420,2017-04-04,850000,-2.6
035420,2017-04-05,843000,-0.8
035420,2017-04-06,840000,-0.4
035420,2017-04-07,828000,-1.4
035420,2017-04-10,818000,-1.2
035420,2017-04-11,770000,-5.9
035420,2017-04-12,768000,-0.3
035420,2017-04-13,802000,4.4
035420,2017-04-14,787000,-1.9
035420,2017-04-17,785000,-0.2
035420,2017-04-18,778000,-0.9
035420,2017-04-19,777000,-0.1
035420,2017-04-20,796000,2.4
035420,2017-04-21,813000,2.1
035420,2017-04-24,810000,-0.4
035420,2017-04-25,815000,0.6
035420,2017-04-26,807000,-1.0
035420,2017-04-27,791000,-2.0
035420,2017-04-28,800000,1.1
035420,2017-05-02,801000,0.1
035420,2017-05-04,823000,2.8
035420,2017-05-08,845000,2.7
035420,2017-05-10,824000,-2.5
035420,2017-05-11,866000,5.1
035420,2017-05-12,848000,-2.1
035420,2017-05-15,839000,-1.1
035420,2017-05-16,839000,0.0
035420,2017-05-17,832000,-0.8
035420,2017-05-18,824000,-1.0
035420,2017-05-19,832000,1.0
035420,2017-05-22,847000,1.8
035420,2017-05-23,842000,-0.6
035420,2017-05-24,852000,1.2
035420,2017-05-25,852000,0.0
035420,2017-05-26,855000,0.4
035420,2017-05-29,856000,0.1
035420,2017-05-30,852000,-0.5
035420,2017-05-31,845000,-0.8
035420,2017-06-01,842000,-0.4
035420,2017-06-02,864000,2.6
035420,2017-06-05,876000,1.4
035420,2017-06-07,876000,0.0
035420,2017-06-08,890000,1.6
035420,2017-06-09,960000,7.9
035420,2017-06-12,895000,-6.8
035420,2017-06-13,895000,0.0
035420,2017-06-14,883000,-1.3
035420,2017-06-15,885000,0.2
035420,2017-06-16,892000,0.8
035420,2017-06-19,878000,-1.6
035420,2017-06-20,866000,-1.4
035420,2017-06-21,880000,1.6
035420,2017-06-22,880000,0.0
035420,2017-06-23,887000,0.8
035420,2017-06-26,888000,0.1
035420,2017-06-27,869000,-2.1
035420,2017-06-28,861000,-0.9
035420,2017-06-29,853000,-0.9
035420,2017-06-30,838000,-1.8
035420,2017-07-03,844000,0.7
035420,2017-07-04,840000,-0.5
035420,2017-07-05,835000,-0.6
035420,2017-07-06,825000,-1.2
035420,2017-07-07,838000,1.6
035420,2017-07-10,813000,-3.0
035420,2017-07-11,830000,2.1
035420,2017-07-12,821000,-1.1
035420,2017-07-13,830000,1.1
035420,2017-07-14,839000,1.1
035420,2017-07-17,839000,0.0
035420,2017-07-18,830000,-1.1
035420,2017-07-19,835000,0.6
035420,2017-07-20,835000,0.0
035420,2017-07-21,839000,0.5
035420,2017-07-24,833000,-0.7
035420,2017-07-25,837000,0.5
035420,2017-07-26,825000,-1.4
035420,2017-07-27,825000,0.0
035420,2017-07-28,799000,-3.2
035420,2017-07-31,803000,0.5
035420,2017-08-01,796000,-0.9
035420,2017-08-02,795000,-0.1
035420,2017-08-03,778000,-2.1
035420,2017-08-04,776000,-0.3
035420,2017-08-07,796000,2.6
035420,2017-08-08,810000,1.8
035420,2017-08-09,798000,-1.5
035420,2017-08-10,794000,-0.5
035420,2017-08-11,795000,0.1
035420,2017-08-14,779000,-2.0
035420,2017-08-16,787000,1.0
035420,2017-08-17,777000,-1.3
035420,2017-08-18,784000,0.9
035420,2017-08-21,781000,-0.4
035420,2017-08-22,767000,-1.8
035420,2017-08-23,773000,0.8
035420,2017-08-24,771000,-0.3
035420,2017-08-25,780000,1.2
035420,2017-08-28,783000,0.4
035420,2017-08-29,778000,-0.6
035420,2017-08-30,774000,-0.5
035420,2017-08-31,755000,-2.4
035420,2017-09-01,746000,-1.2
035420,2017-09-04,726000,-2.7
035420,2017-09-05,736000,1.4
035420,2017-09-06,737000,0.1
035420,2017-09-07,730000,-1.0
035420,2017-09-08,727000,-0.4
035420,2017-09-11,720000,-1.0
035420,2017-09-12,735000,2.1
035420,2017-09-13,729000,-0.8
035420,2017-09-14,765000,4.9
035420,2017-09-15,760000,-0.6
035420,2017-09-18,781000,2.8
035420,2017-09-19,770000,-1.4
035420,2017-09-20,783000,1.7
035420,2017-09-21,763000,-2.6
035420,2017-09-22,764000,0.1
035420,2017-09-25,754000,-1.3
035420,2017-09-26,753000,-0.1
035420,2017-09-27,734000,-2.5
035420,2017-09-28,733000,-0.1
035420,2017-09-29,745000,1.6
035420,2017-10-10,756000,1.5
035420,2017-10-11,751000,-0.7
035420,2017-10-12,768000,2.3
035420,2017-10-13,762000,-0.8
035420,2017-10-16,762000,0.0
035420,2017-10-17,768000,0.8
035420,2017-10-18,815000,6.1
035420,2017-10-19,811000,-0.5
035420,2017-10-20,801000,-1.2
035420,2017-10-23,799000,-0.2
035420,2017-10-24,801000,0.2
035420,2017-10-25,804000,0.4
035420,2017-10-26,840000,4.5
035420,2017-10-27,879000,4.6
035420,2017-10-30,876000,-0.3
035420,2017-10-31,894000,2.0
035420,2017-11-01,860000,-3.8
035420,2017-11-02,856000,-0.5
035420,2017-11-03,863000,0.8
035420,2017-11-06,861000,-0.2
035420,2017-11-07,860000,-0.1
035420,2017-11-08,849000,-1.3
035420,2017-11-09,825000,-2.8
035420,2017-11-10,814000,-1.3
035420,2017-11-13,819000,0.6
035420,2017-11-14,805000,-1.7
035420,2017-11-15,805000,0.0
035420,2017-11-16,802000,-0.4
035420,2017-11-17,805000,0.4
035420,2017-11-20,801000,-0.5
035420,2017-11-21,808000,0.9
035420,2017-11-22,801000,-0.9
035420,2017-11-23,801000,0.0
035420,2017-11-24,810000,1.1
035420,2017-11-27,795000,-1.8
035420,2017-11-28,807000,1.5
035420,2017-11-29,812000,0.6
035420,2017-11-30,800000,-1.5
035420,2017-12-01,831000,3.9
035420,2017-12-04,839000,1.0
035420,2017-12-05,833000,-0.7
035420,2017-12-06,826000,-0.8
035420,2017-12-07,837000,1.3
035420,2017-12-08,830000,-0.8
035420,2017-12-11,826000,-0.5
035420,2017-12-12,828000,0.2
035420,2017-12-13,841000,1.6
035420,2017-12-14,835000,-0.7
035420,2017-12-15,844000,1.1
035420,2017-12-18,860000,1.9
035420,2017-12-19,855000,-0.6
035420,2017-12-20,849000,-0.7
035420,2017-12-21,842000,-0.8
035420,2017-12-22,862000,2.4
035420,2017-12-26,874000,1.4
035420,2017-12-27,877000,0.3
035420,2017-12-28,870000,-0.8
035420,2018-01-02,885000,1.7
035420,2018-01-03,871000,-1.6
035420,2018-01-04,893000,2.5
035420,2018-01-05,908000,1.7
035420,2018-01-08,950000,4.6
035420,2018-01-09,944000,-0.6
035420,2018-01-10,928000,-1.7
035420,2018-01-11,917000,-1.2
035420,2018-01-12,909000,-0.9
035420,2018-01-15,921000,1.3
035420,2018-01-16,903000,-2.0
035420,2018-01-17,888000,-1.7
035420,2018-01-18,903000,1.7
035420,2018-01-19,881000,-2.4
035420,2018-01-22,893000,1.4
035420,2018-01-23,889000,-0.4
035420,2018-01-24,878000,-1.2
035420,2018-01-25,913000,4.0
035420,2018-01-26,927000,1.5
035420,2018-01-29,932000,0.5
035420,2018-01-30,931000,-0.1
035420,2018-01-31,910000,-2.3
035420,2018-02-01,923000,1.4
035420,2018-02-02,905000,-2.0
035420,2018-02-05,879000,-2.9
035420,2018-02-06,851000,-3.2
035420,2018-02-07,843000,-0.9
035420,2018-02-08,843000,0.0
035420,2018-02-09,808000,-4.2
035420,2018-02-12,800000,-1.0
035420,2018-02-13,805000,0.6
035420,2018-02-14,811000,0.8
035420,2018-02-19,820000,1.1
035420,2018-02-20,807000,-1.6
035420,2018-02-21,833000,3.2
035420,2018-02-22,827000,-0.7
035420,2018-02-23,829000,0.2
035420,2018-02-26,810000,-2.3
035420,2018-02-27,804000,-0.7
035420,2018-02-28,803000,-0.1
035420,2018-03-02,786000,-2.1
035420,2018-03-05,779000,-0.9
035420,2018-03-06,796000,2.2
035420,2018-03-07,795000,-0.1
035420,2018-03-08,799000,0.5
035420,2018-03-09,802000,0.4
035420,2018-03-12,806000,0.5
035420,2018-03-13,820000,1.7
035420,2018-03-14,809000,-1.3
035420,2018-03-15,820000,1.4
035420,2018-03-16,801000,-2.3
035420,2018-03-19,785000,-2.0
035420,2018-03-20,795000,1.3
035420,2018-03-21,794000,-0.1
035420,2018-03-22,803000,1.1
035420,2018-03-23,783000,-2.5
035420,2018-03-26,789000,0.8
035420,2018-03-27,789000,0.0
035420,2018-03-28,784000,-0.6
035420,2018-03-29,786000,0.3
035420,2018-03-30,792000,0.8
035420,2018-04-02,785000,-0.9
035420,2018-04-03,785000,0.0
035420,2018-04-04,754000,-4.0
035420,2018-04-05,779000,3.3
035420,2018-04-06,770000,-1.2
035420,2018-04-09,774000,0.5
035420,2018-04-10,775000,0.1
035420,2018-04-11,771000,-0.5
035420,2018-04-12,757000,-1.8
035420,2018-04-13,764000,0.9
035420,2018-04-16,751000,-1.7
035420,2018-04-17,748000,-0.4
035420,2018-04-18,752000,0.5
035420,2018-04-19,738000,-1.9
035420,2018-04-20,728000,-1.4
035420,2018-04-23,735000,1.0
035420,2018-04-24,725000,-1.4
035420,2018-04-25,743000,2.5
035420,2018-04-26,725000,-2.4
035420,2018-04-27,716000,-1.2
035420,2018-04-30,716000,0.0
035420,2018-05-02,738000,3.1
035420,2018-05-03,727000,-1.5
035420,2018-05-04,717000,-1.4
035420,2018-05-08,731000,2.0
035420,2018-05-09,727000,-0.6
035420,2018-05-10,720000,-1.0
035420,2018-05-11,717000,-0.4
035420,2018-05-14,717000,0.0
035420,2018-05-15,711000,-0.8
035420,2018-05-16,700000,-1.6
035420,2018-05-17,697000,-0.4
035420,2018-05-18,688000,-1.3
035420,2018-05-21,682000,-0.9
035420,2018-05-23,684000,0.3
035420,2018-05-24,680000,-0.6
035420,2018-05-25,685000,0.7
035420,2018-05-28,680000,-0.7
035420,2018-05-29,668000,-1.8
035420,2018-05-30,652000,-2.4
035420,2018-05-31,669000,2.6
035420,2018-06-01,680000,1.6
035420,2018-06-04,673000,-1.0
035420,2018-06-05,674000,0.2
035420,2018-06-07,680000,0.9
035420,2018-06-08,701000,3.1
035420,2018-06-11,711000,1.4
035420,2018-06-12,717000,0.8
035420,2018-06-14,707000,-1.4
035420,2018-06-15,690000,-2.4
035420,2018-06-18,694000,0.6
035420,2018-06-19,688000,-0.9
035420,2018-06-20,689000,0.2
035420,2018-06-21,699000,1.4
035420,2018-06-22,723000,3.4
035420,2018-06-25,748000,3.5
035420,2018-06-26,735000,-1.7
035420,2018-06-27,739000,0.5
035420,2018-06-28,747000,1.1
035420,2018-06-29,763000,2.1
035420,2018-07-02,751000,-1.6
035420,2018-07-03,747000,-0.5
035420,2018-07-04,768000,2.8
035420,2018-07-05,765000,-0.4
035420,2018-07-06,749000,-2.1
035420,2018-07-09,755000,0.8
035420,2018-07-10,760000,0.7
035420,2018-07-11,769000,1.2
035420,2018-07-12,782000,1.7
035420,2018-07-13,771000,-1.4
035420,2018-07-16,771000,0.0
035420,2018-07-17,759000,-1.6
035420,2018-07-18,764000,0.7
035420,2018-07-19,765000,0.1
035420,2018-07-20,770000,0.6
035420,2018-07-23,774000,0.5
035420,2018-07-24,745000,-3.8
035420,2018-07-25,746000,0.1
035420,2018-07-26,751000,0.7
035420,2018-07-27,751000,0.0
035420,2018-07-30,730000,-2.8
035420,2018-07-31,716000,-1.9
035420,2018-08-01,728000,1.7
035420,2018-08-02,728000,0.0
035420,2018-08-03,731000,0.4
035420,2018-08-06,735000,0.6
035420,2018-08-07,744000,1.2
035420,2018-08-08,750000,0.8
035420,2018-08-09,779000,3.9
035420,2018-08-10,771000,-1.0
035420,2018-08-13,755000,-2.1
035420,2018-08-14,757000,0.3
035420,2018-08-16,750000,-0.9
035420,2018-08-17,755000,0.7
035420,2018-08-20,755000,0.0
035420,2018-08-21,747000,-1.1
035420,2018-08-22,747000,0.0
035420,2018-08-23,772000,3.4
035420,2018-08-24,758000,-1.8
035420,2018-08-27,769000,1.4
035420,2018-08-28,756000,-1.7
035420,2018-08-29,748000,-1.1
035420,2018-08-30,746000,-0.3
035420,2018-08-31,752000,0.8
035420,2018-09-03,754000,0.3
035420,2018-09-04,755000,0.1
035420,2018-09-05,736000,-2.5
035420,2018-09-06,730000,-0.8
035420,2018-09-07,732000,0.3
035420,2018-09-10,725000,-1.0
035420,2018-09-11,726000,0.1
035420,2018-09-12,730000,0.6
035420,2018-09-13,723000,-1.0
035420,2018-09-14,730000,1.0
035420,2018-09-17,728000,-0.3
035420,2018-09-18,725000,-0.4
035420,2018-09-19,731000,0.8
035420,2018-09-20,731000,0.0
035420,2018-09-21,725000,-0.8
035420,2018-09-27,713000,-1.7
035420,2018-09-28,716000,0.4
035420,2018-10-01,713000,-0.4
035420,2018-10-02,689000,-3.4
035420,2018-10-04,695000,0.9
035420,2018-10-05,704000,1.3
035420,2018-10-08,704000,0.0
035420,2018-10-10,704000,0.0
035420,2018-10-11,704000,0.0
035420,2018-10-12,142000,0.7
035420,2018-10-15,136000,-4.2
035420,2018-10-16,133500,-1.8
035420,2018-10-17,130000,-2.6
035420,2018-10-18,125000,-3.8
035420,2018-10-19,127500,2.0
035420,2018-10-22,129000,1.2
035420,2018-10-23,125500,-2.7
035420,2018-10-24,127000,1.2
035420,2018-10-25,119000,-6.3
035420,2018-10-26,113000,-5.0
035420,2018-10-29,109500,-3.1
035420,2018-10-30,110500,0.9
035420,2018-10-31,114500,3.6
035420,2018-11-01,111500,-2.6
035420,2018-11-02,116500,4.5
035420,2018-11-05,113500,-2.6
035420,2018-11-06,117000,3.1
035420,2018-11-07,115500,-1.3
035420,2018-11-08,116500,0.9
035420,2018-11-09,115000,-1.3
035420,2018-11-12,115000,0.0
035420,2018-11-13,116000,0.9
035420,2018-11-14,115500,-0.4
035420,2018-11-15,112500,-2.6
035420,2018-11-16,112500,0.0
035420,2018-11-19,111500,-0.9
035420,2018-11-20,108000,-3.1
035420,2018-11-21,106500,-1.4
035420,2018-11-22,109500,2.8
035420,2018-11-23,114000,4.1
035420,2018-11-26,124000,8.8
035420,2018-11-27,125000,0.8
035420,2018-11-28,129000,3.2
035420,2018-11-29,130500,1.2
035420,2018-11-30,126500,-3.1
035420,2018-12-03,126000,-0.4
035420,2018-12-04,123500,-2.0
035420,2018-12-05,125000,1.2
035420,2018-12-06,120000,-4.0
035420,2018-12-07,121000,0.8
035420,2018-12-10,119000,-1.6
035420,2018-12-11,123000,3.4
035420,2018-12-12,124500,1.2
035420,2018-12-13,124000,-0.4
035420,2018-12-14,123500,-0.4
035420,2018-12-17,122000,-1.2
035420,2018-12-18,122000,0.0
035420,2018-12-19,127500,4.5
035420,2018-12-20,127000,-0.4
035420,2018-12-21,121500,-4.3
035420,2018-12-24,123000,1.2
035420,2018-12-26,119000,-3.2
035420,2018-12-27,122500,2.9
035420,2018-12-28,122000,-0.4
035420,2019-01-02,118000,-3.3
035420,2019-01-03,122000,3.4
035420,2019-01-04,125500,2.9
035420,2019-01-07,131500,4.8
035420,2019-01-08,130000,-1.1
035420,2019-01-09,133000,2.3
035420,2019-01-10,131000,-1.5
035420,2019-01-11,131000,0.0
035420,2019-01-14,127000,-3.0
035420,2019-01-15,132500,4.3
035420,2019-01-16,132500,0.0
035420,2019-01-17,136000,2.6
035420,2019-01-18,137500,1.1
035420,2019-01-21,131000,-4.7
035420,2019-01-22,130000,-0.8
035420,2019-01-23,132500,1.9
035420,2019-01-24,129500,-2.3
035420,2019-01-25,130000,0.4
035420,2019-01-28,132000,1.5
035420,2019-01-29,136000,3.0
035420,2019-01-30,136000,0.0
035420,2019-01-31,136000,0.0
035420,2019-02-01,133500,-1.8
035420,2019-02-07,129000,-3.4
035420,2019-02-08,126000,-2.3
035420,2019-02-11,125500,-0.4
035420,2019-02-12,123500,-1.6
035420,2019-02-13,125000,1.2
035420,2019-02-14,127500,2.0
035420,2019-02-15,127500,0.0
035420,2019-02-18,127000,-0.4
035420,2019-02-19,126500,-0.39
035420,2019-02-20,127000,0.4
035420,2019-02-21,129000,1.6
035420,2019-02-22,127000,-1.6
035420,2019-02-25,126000,-0.8
035420,2019-02-26,131500,4.4
035420,2019-02-27,129500,-1.5
035420,2019-02-28,133000,2.7
035420,2019-03-04,138000,3.8
035420,2019-03-05,135500,-1.8
035420,2019-03-06,137500,1.5
035420,2019-03-07,138500,0.7
035420,2019-03-08,133000,-4.0
035420,2019-03-11,133500,0.4
035420,2019-03-12,130500,-2.2
035420,2019-03-13,130500,0.0
035420,2019-03-14,131000,0.4
035420,2019-03-15,130500,-0.4
035420,2019-03-18,132000,1.2
035420,2019-03-19,130500,-1.1
035420,2019-03-20,128500,-1.5
035420,2019-03-21,128000,-0.4
035420,2019-03-22,127000,-0.8
035420,2019-03-25,126000,-0.8
035420,2019-03-26,126500,0.4
035420,2019-03-27,123000,-2.8
035420,2019-03-28,122000,-0.8
035420,2019-03-29,124000,1.6
035420,2019-04-01,124000,0.0
035420,2019-04-02,124500,0.4
035420,2019-04-03,122000,-2.0
035420,2019-04-04,122500,0.4
035420,2019-04-05,123000,0.4
035420,2019-04-08,121500,-1.2
035420,2019-04-09,121500,0.0
035420,2019-04-10,122000,0.4
035420,2019-04-11,121500,-0.4
035420,2019-04-12,119500,-1.6
035420,2019-04-15,119500,0.0
035420,2019-04-16,119500,0.0
035420,2019-04-17,119500,0.0
035420,2019-04-18,118000,-1.3
035420,2019-04-19,118000,0.0
035420,2019-04-19,118000,0.0
035420,2019-04-22,118000,0.0
035420,2019-04-23,120500,2.1
035420,2019-04-24,121000,0.4
035420,2019-04-25,120500,-0.4
035420,2019-04-26,118000,-2.1
035420,2019-04-29,120000,1.7
035420,2019-04-30,119500,-0.4
035420,2019-05-02,122000,2.1
035420,2019-05-03,124000,1.6
035420,2019-05-07,124000,0.0
035420,2019-05-08,123500,-0.4
035420,2019-05-09,119000,-3.6
035420,2019-05-10,122500,2.9
035420,2019-05-13,122500,0.0
035420,2019-05-14,122000,-0.4
035420,2019-05-15,120000,-1.6
035420,2019-05-16,119000,-0.8
035420,2019-05-17,121000,1.7
035420,2019-05-20,118500,-2.1
035420,2019-05-21,114500,-3.4
035420,2019-05-22,113000,-1.3
035420,2019-05-23,113000,0.0
035420,2019-05-24,113500,0.4
035420,2019-05-27,110500,-2.6
035420,2019-05-28,108500,-1.8
035420,2019-05-29,109500,0.9
035420,2019-05-30,112000,2.3
035420,2019-05-31,111500,-0.45
